Campaign,Username,Profile ID,Email Ban,Account Manager(VIP) / Black List,VIP Category,Type,Value,Agent's Gender,Agent,Date of Call,Time of Call,Month of Call,Response,Attitude,Reason,Promo Code Credited,Comments,Feedback,Loyalty,Agent 2nd attempt,Response 2nd attempt,Attitude 2nd attempt,Reason 2nd attempt
Reactivation 60,vooDoo048,1783465,YES,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Pontios112,7818401,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,NikoGre888,2012008,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,6908867999,1586050,YES,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,ZAHARISTH,4571049,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,lala1994,4568129,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Teomara6,6281243,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,SB_ND100-100,via to do,-,-,C.Gedikidis,ANSWERED,Negative,C is not interested
Reactivation 60,Nalmpantis12,992825,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED BY 3RD,-,Phone belongs to third person,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,THIMIOS1985,1665602,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,mpiznas,2704685,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C hung up the phone,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Tsiartas1010,1574896,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C didn't speak,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Gkanasp,1325131,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,panosglar,1289537,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Dackadas,6912228,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C didn't have time to talk,CS_ND100-100,-,-,-,C.Gedikidis,ANSWERED,-,Informed via email
Reactivation 60,Anastasia004,5948496,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,hatzak94,1754898,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,C.Gedikidis,UNANSWERED,-,-
Reactivation 60,Stavrinaa,6329585,NO,NO,NON VIP,No Type,NA,M,C.Gedikidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Stratosmarge,1907168,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Geomaxman,1665972,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,NikolasPpgg,5891978,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,CS_ND100-100,-,-,-,T. Karapanagiotidis,ANSWERED,Neutral,C may deposit at some point
Reactivation 60,Andrande,5852478,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Teri89,1114390,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,frag456,1534652,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Elena20p,1457956,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,CS_ND100-100,-,-,-,T. Karapanagiotidis,ANSWERED,Neutral,C may deposit at some point
Reactivation 60,giannisg784,1910215,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,T. Karapanagiotidis,UNANSWERED,-,-
Reactivation 60,giannis1949,3840941,YES,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED BY 3RD,-,Other,-,R.I.P.,-,-,-,-,-,-
Reactivation 60,Danithegreat,5751118,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,Account created/operated by 3rd person,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,phantom777,1719570,YES,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Altertikas,3880373,YES,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,CS_ND100-100,-,-,-,T. Karapanagiotidis,ANSWERED,Negative,C is not interested
Reactivation 60,tamvak13,6831763,YES,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C hung up the phone,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,konsarv6,1989321,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,T. Karapanagiotidis,UNANSWERED,-,-
Reactivation 60,Feidaki98,7866217,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,SB_ND100-100,-,-,-,T. Karapanagiotidis,ANSWERED,-,Informed via email
Reactivation 60,xristosg1990,1562767,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,SB_ND100-100,Via to do,-,-,T. Karapanagiotidis,ANSWERED,-,Informed via email
Reactivation 60,Tzavarask9,1436414,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,CS_ND100-100,Factor : 0.0001,-,-,-,-,-,-
Reactivation 60,FrAG01,1738334,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,dectwnas,1754723,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,ggiatsios97,6869670,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,SB_ND100-100,-,-,-,T. Karapanagiotidis,ANSWERED,-,Informed via email
Reactivation 60,stratosk13,1473304,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C didn't speak,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Giannaras146,1585311,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,makhs40,4118663,NO,NO,NON VIP,No Type,NA,M,T. Karapanagiotidis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,vasilis31,1244079,YES,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
Reactivation 60,nikiforos360,1012005,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Themis89s,1342583,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,teonesta,2901845,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Gajet4,3161109,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,CS_ND100-100,-,-,-,M.Ntouni,ANSWERED,Negative,C didn't speak
Reactivation 60,Papasouzass,3161494,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,GlxDAleX,6986430,YES,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,TsioutraK,7923400,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
Reactivation 60,diaperotis2,7931413,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
Reactivation 60,Tzelan13,2090262,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Llorinho,5515656,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
Reactivation 60,TAVLAS21,2604175,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,SB_ND100-100,-,-,-,A.Karatsis,ANSWERED,Negative,C is not interested
Reactivation 60,gabdiakatos,3091716,YES,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
Reactivation 60,georgiamen1,1732666,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C didn't have time to talk,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Billkar1252,6009624,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,1995199523,3740041,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
Reactivation 60,AlexasFe,3881723,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
Reactivation 60,lagoudakis61,4172359,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,NOT CALLED,-,Other,-,ecxluded,-,-,-,-,-,-
Reactivation 60,Persefonii,5344807,YES,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,nikosdal01,977862,YES,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
Reactivation 60,Anastasia111,6688313,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
Reactivation 60,19641964,1278338,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
Reactivation 60,serina,5787344,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
Reactivation 60,stratosfcb,1854733,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
Reactivation 60,Moraitos,3039640,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,iwannatz2,5880965,YES,NO,NON VIP,No Type,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Panagospng55,2958562,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Giasemi11,2390625,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Negative,C is not interested,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Mike7lebedev,970055,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,I.Zois,UNANSWERED,-,-
Reactivation 60,Amiayys,6405962,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,I.Zois,UNANSWERED,-,-
Reactivation 60,Adamantios23,1127844,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Sokin79,4314303,YES,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,zedakias,1505282,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,sftoulis,6986479,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Dimikal07,6373886,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,UNANSWERED,-,-,CS_ND100-100,-,-,-,I.Zois,ANSWERED,Positive,C will deposit
Reactivation 60,festanina,1836618,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,I.Zois,UNANSWERED,-,-
Reactivation 60,Spirosf023,2170998,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,UNANSWERED,-,-,CS_ND100-100,-,-,-,I.Zois,ANSWERED,-,Informed via email
Reactivation 60,Giorgosni013,6982388,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,kkking26,1358118,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Mpampis1,938996,YES,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Pinelose,996670,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,I.Zois,UNANSWERED,-,-
Reactivation 60,Alesoufou04,6534895,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,I.Zois,UNANSWERED,-,-
Reactivation 60,geobouron,5506587,NO,NO,NON VIP,No Type,NA,M,I.Zois,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C didn't have time to talk,-,-,-,-,-,-,-,-
VIP Day 10 Avg Dep >100,theofilos977,2013412,NO,NO,BRONZE,Casino Player,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,NOT CALLED,-,C has already used different bonus,-,-,-,-,-,-,-,-
VIP Day 10 Avg Dep >100,theoang,6951020,NO,NO,SILVER,Casino Player,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS-VIP500,-,-,-,-,-,-,-
VIP Day 10 Avg Dep >100,Daluz23,775576,NO,NO,BRONZE,Casino & Sportsbook,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS-VIP500,-,-,-,-,-,-,-
VIP Day 10 Avg Dep >100,Alex1987alex,1806082,NO,YES,SILVER,Casino & Sportsbook,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS-VIP500,-,-,-,-,-,-,-
VIP Day 10 Avg Dep >100,lampros35,606985,NO,NO,BRONZE,High Roller,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
VIP Day 10 Avg Dep >100,FailzOR,966001,NO,NO,BRONZE,Under Review,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
VIP Day 10 Avg Dep >100,dpsil2025,6039083,NO,NO,BRONZE,Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,NOT CALLED,-,Already called in another Campaign,-,-,-,-,-,-,-,-
VIP Day 10 Avg Dep >100,skios1990,6266614,NO,NO,BRONZE,Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SBVIP100-300,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,Fatjon83,1192781,NO,NO,BRONZE,Casino & Sportsbook,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,pr020378,941712,NO,NO,BRONZE,Casino & Sportsbook,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,Chouant,3291366,NO,NO,SILVER,Sportsbook,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,NOT CALLED,-,Already called in another Campaign,-,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,georgako46,1214295,NO,NO,SILVER,Fun Sportsbook,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,diohal698,1550357,NO,NO,BRONZE,Casino & Sportsbook,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,SBVIP100-100,-,-,-,M.Ntouni,ANSWERED,Neutral,C may deposit at some point
VIP Day 10 Avg Dep <100,kirki93,911194,NO,NO,BRONZE,Casino Player,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,NOT CALLED,-,Already called in another Campaign,-,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,JumaruG4,1754507,NO,NO,BRONZE,Sportsbook,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,Nanagka7,725579,NO,NO,BRONZE,Casino Player,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,Argyropi,3314039,NO,NO,BRONZE,Casino Player,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C didn't have time to talk,CS-VIP300,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,Husseinshawe,1479641,NO,NO,BRONZE,Casino Player,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,CS-VIP300,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,Makaros1821,1232054,NO,NO,BRONZE,Casino & Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,alex3003,1141753,NO,NO,BRONZE,Casino & Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,SBVIP100-100,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,Grejsihodaj,7021317,NO,NO,BRONZE,Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,ANSWERED,Neutral,C may deposit at some point,SBVIP100-100,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,Kiousis1982,2156642,NO,NO,BRONZE,Casino & Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,mpellone,937904,NO,NO,BRONZE,Casino & Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,stavkoko,1255215,NO,NO,BRONZE,Casino Player,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,stauros_83,948839,NO,NO,BRONZE,Casino & Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,SBVIP100-100,-,-,-,A.Karatsis,ANSWERED,Neutral,C may deposit at some point
VIP Day 10 Avg Dep <100,alexan1925,1533437,NO,NO,BRONZE,Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
VIP Day 30,Klioufis123,6118572,NO,NO,BRONZE,Casino & Sportsbook,NA,F,M.Ntouni,19-May-2026,13:00,2026-05,ANSWERED,Positive,C will deposit,SBVIP100-500,-,-,-,-,-,-,-
VIP Day 30,Spirii13,1674873,NO,NO,SILVER,Casino & Sportsbook,NA,M,A.Karatsis,19-May-2026,13:00,2026-05,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
GR Close Accounts,Mariapsi99,4205212,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,C.Gedikidis,19-May-2026,14:00,2026-05,UNANSWERED,-,-,-,-,-,-,C.Gedikidis,CANNOT CONNECT TO NUMBER,-,-
GR Close Accounts,mialol21,1965685,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,C.Gedikidis,19-May-2026,14:00,2026-05,UNANSWERED,-,-,-,-,-,-,C.Gedikidis,ANSWERED,Negative,C is not interested
GR Close Accounts,Goleador11,2030287,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,C.Gedikidis,19-May-2026,14:00,2026-05,UNANSWERED,-,-,-,-,-,-,C.Gedikidis,UNANSWERED,-,-
GR Close Accounts,asimina12345,1456717,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,C.Gedikidis,19-May-2026,14:00,2026-05,UNANSWERED,-,-,-,via to do,-,-,C.Gedikidis,ΑNSWERED BY 3RD PERSON,-,Phone belongs to third person
GR Close Accounts,SounTzou,1159067,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,C.Gedikidis,19-May-2026,14:00,2026-05,UNANSWERED,-,-,-,-,-,-,C.Gedikidis,ANSWERED,Negative,C is not interested
GR Close Accounts,Eudoxia21,2634481,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,C.Gedikidis,19-May-2026,14:00,2026-05,UNANSWERED,-,-,-,c will call us,-,-,C.Gedikidis,ANSWERED,Neutral,C may deposit at some point
GR Close Accounts,Vicky7272,2279885,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,T. Karapanagiotidis,19-May-2026,14:00,2026-05,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,leftibelucky,1828954,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,T. Karapanagiotidis,19-May-2026,14:00,2026-05,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,sigigregory,2842902,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,T. Karapanagiotidis,19-May-2026,14:00,2026-05,ANSWERED,Negative,C Didn't Verify His Identity,-,-,-,-,-,-,-,-
GR Close Accounts,President98,1081429,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,T. Karapanagiotidis,19-May-2026,14:00,2026-05,ANSWERED,Negative,C hung up the phone,-,-,-,-,-,-,-,-
GR Close Accounts,KonomisChris,1897568,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,T. Karapanagiotidis,19-May-2026,14:00,2026-05,UNANSWERED,-,-,-,-,-,-,T. Karapanagiotidis,UNANSWERED,-,-
GR Close Accounts,Killbill123,1295508,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,T. Karapanagiotidis,19-May-2026,14:00,2026-05,UNANSWERED,-,-,-,-,-,-,T. Karapanagiotidis,UNANSWERED,-,-
GR Close Accounts,Tourloti1,1849007,NO,NO,NON VIP,No Type,ND100- 200 CS or SB,M,T. Karapanagiotidis,19-May-2026,14:00,2026-05,ANSWERED,Negative,C has stopped gambling,-,-,-,-,-,-,-,-
